-800.0,624.0,16.0,-820.48000000000002,564.41600000000005,-33.088000000000001,24.898385489826442,33.339270297953433,11.419293148001763
-800.0,624.0,16.0,-812.99199999999996,574.33600000000001,-30.655999999999999,23.420502471125594,31.079496521018484,10.306583527047167
-800.0,624.0,16.0,-806.33600000000001,583.61599999999999,-28.992000000000001,21.568474772222537,26.712928405549249,9.3658921625224796
-800.0,624.0,16.0,-807.48800000000006,585.024,-29.824000000000002,21.001948861950883,26.676870581085783,9.9342349478960887
-840.0,560.0,-16.0,-808.44799999999998,579.45600000000002,-31.231999999999999,20.068465212865682,18.886398915621793,8.1222026569151797
-784.0,624.0,-8.0,-802.81600000000003,586.62400000000002,-32.256,19.339652116829818,15.272282867993246,8.8759486253583049
-784.0,624.0,-8.0,-800.32000000000005,591.10400000000004,-31.231999999999999,18.806637126291346,14.636843375536953,9.6225867624043797
-784.0,624.0,-8.0,-796.41600000000005,596.79999999999995,-29.632000000000001,22.56977944065914,18.985468126964896,9.6012799146780434
-816.0,600.0,8.0,-786.88,609.27999999999997,-29.888000000000002,27.940966339767133,31.797760927461542,11.936643414293652
-816.0,600.0,8.0,-782.27200000000005,616.63999999999999,-31.231999999999999,25.988728633775068,29.737625998051694,12.856833824857503
-816.0,600.0,8.0,-779.20000000000005,623.29600000000005,-30.783999999999999,26.581196361337842,26.830735808024347,13.728559429160804
-720.0,624.0,24.0,-777.85599999999999,625.40800000000002,-30.143999999999998,27.399475615420087,25.720994070991889,15.149761186236567
-720.0,624.0,24.0,-781.37599999999998,620.67200000000003,-30.079999999999998,27.01633994455948,28.046754108096003,15.722391675568955
-720.0,624.0,24.0,-787.904,610.62400000000002,-28.416,25.391470693916094,18.952430556527574,14.853516216707746
-720.0,624.0,24.0,-793.024,604.928,-26.815999999999999,26.542181975112747,18.542999110176325,13.884312874607803
-720.0,624.0,24.0,-793.98400000000004,599.87199999999996,-26.367999999999999,25.990147056144178,15.24570811736864,12.517850294679194
-776.0,592.0,8.0,-794.62400000000002,598.91200000000003,-28.096,25.515380146100117,14.884094060439152,10.594658276697745
-912.0,616.0,560.0,-769.91999999999996,620.35199999999998,0.64000000000000001,68.343789769078512,56.291847509208651,90.292183493367801
-912.0,616.0,560.0,-744.63999999999999,652.928,22.975999999999999,84.534527856965056,88.621999616348077,100.75161251315038
-912.0,616.0,560.0,-726.39999999999998,675.71199999999999,42.176000000000002,78.611958377844786,84.455414604393482,97.641307979768484
-912.0,616.0,560.0,-706.55999999999995,699.45600000000002,59.648000000000003,85.850698308167537,76.875536186747993,91.345870711269711
-912.0,616.0,560.0,-699.77599999999995,714.24000000000001,73.920000000000002,83.326525332573425,70.983761523323068,84.13870453007938
-568.0,1008.0,304.0,-710.27200000000005,712.96000000000004,53.503999999999998,76.067062622399192,62.063502962691366,48.745317559741061
-632.0,752.0,144.0,-728.12800000000004,693.12,40.32,64.944896766412683,40.152031081876792,30.998735458079576
-632.0,752.0,144.0,-735.23199999999997,683.84000000000003,31.039999999999999,65.082241633182861,41.422390080728078,29.163922918564985
-632.0,752.0,144.0,-748.73599999999999,672.70399999999995,23.039999999999999,39.943589022520243,36.274734788830642,24.256759882556452
