0.3261192,9.5980616000000012,-0.46811360000000002,2.1374123038177171,0.36744438507812305,0.41260154082969686,0.15121951219512195,0.15609756097560976,0.04878048780487805,0.053658536585365853,0.04878048780487805,0.053658536585365853
-0.2661,9.5560768000000014,-0.27817239999999999,1.9686801312554563,0.31052370386455203,0.53856988352324342,0.14146341463414633,0.13658536585365855,0.04878048780487805,0.053658536585365853,0.04878048780487805,0.053658536585365853
-1.3543676,9.6103603999999994,-0.62472680000000003,0.18168018612451936,0.061313983982775162,0.051217217044271353,0.04878048780487805,0.053658536585365853,0.04878048780487805,0.053658536585365853,0.04878048780487805,0.053658536585365853
-1.4370592,9.518796,-0.63980599999999999,1.2028485113659824,0.47446172589999291,0.35834385978275113,0.04878048780487805,0.053658536585365853,0.04878048780487805,0.053658536585365853,0.04878048780487805,0.053658536585365853
-1.4503376000000001,9.5985236,-0.60568640000000007,0.078692501969628584,0.094825803466356121,0.070873554835636676,0.04878048780487805,0.053658536585365853,0.04878048780487805,0.053658536585365853,0.04878048780487805,0.053658536585365853
-0.10077999999999999,9.6417859999999997,-0.54909600000000003,1.5113472489140276,0.55160295945906601,0.40635593646949469,0.4682926829268293,0.46341463414634149,0.04878048780487805,0.053658536585365853,0.04878048780487805,0.053658536585365853
-0.1284228,9.6215100000000007,-0.84504000000000001,1.3804828642761777,0.54483392979879663,0.34456086846883816,0.42926829268292682,0.43414634146341463,0.04878048780487805,0.053658536585365853,0.04878048780487805,0.053658536585365853
-1.361828,9.5943255999999995,-0.83640520000000007,0.344838185727741,0.29919230843161732,0.63957315054101505,0.04878048780487805,0.053658536585365853,0.04878048780487805,0.053658536585365853,0.04878048780487805,0.053658536585365853
-0.64296960000000003,9.6753847999999998,-0.87062240000000002,0.92323763374108614,0.46035641193423171,1.3106949187885943,0.04878048780487805,0.053658536585365853,0.04878048780487805,0.053658536585365853,0.04878048780487805,0.053658536585365853
-0.38412839999999998,9.6935403999999998,-0.1869384,0.93407907482902108,0.81724046067717426,1.0824305051713203,0.04878048780487805,0.053658536585365853,0.04878048780487805,0.053658536585365853,0.12195121951219512,0.12682926829268293
-1.1305635999999999,9.6056712000000015,-1.2096784,0.30407111443713297,0.3090113141788825,0.36324757388513967,0.04878048780487805,0.053658536585365853,0.04878048780487805,0.053658536585365853,0.04878048780487805,0.053658536585365853
-1.1807023999999999,9.5290032,-0.82002839999999999,1.4014772026951563,0.46615987762757966,0.32792866046358315,0.04878048780487805,0.053658536585365853,0.04878048780487805,0.053658536585365853,0.04878048780487805,0.053658536585365853
-1.2509792,9.5992180000000005,-1.1650156,0.46125835828455186,0.2844183730281854,0.39292820305577458,0.04878048780487805,0.053658536585365853,0.04878048780487805,0.053658536585365853,0.04878048780487805,0.053658536585365853
