0.1298,4.563,0.04989264,0.02914086,0.2276601,10.472,0.03883221,0.06882417,0.4066509,6704.4,0.01925608,0.04267466,0.04107584,0.04271379,0.0459551,0.0413166,0.03839453,0.03939939,0.0458642,0.03942492,0.03900609,0.04739476,0.04588554,0.04161164,0.04204018,0.05217012,0.05562102,0.05310317,0.04454279,0.0453685,0.04474871,0.03245134,0.02934438,0.03063668,0.008826739,300.0133,58.54524,-0.02498091,-4281.663,13509.67,9487.239,0.7845949,-36.81857,59991.36,11741.88,0.06820525,-4246.256
0.1306125,4.087,0.07066878,0.06234373,0.2888233,12.778,0.01192504,0.03357342,0.1523781,6866.6,0.02129584,0.04452841,0.04715481,0.04767627,0.04883758,0.04430525,0.0442591,0.04061135,0.04360515,0.04006888,0.03986485,0.0447027,0.04774312,0.03994887,0.04035902,0.0400298,0.04133754,0.04597258,0.0447418,0.04888719,0.04527278,0.03588082,0.03186443,0.03105183,0.007847579,303.2914,54.91669,-0.1442292,-5746.636,13651.99,10193.35,0.6378212,-30.58582,60574.58,11076.56,-0.09204219,-5546.938
0.142825,4.23,0.3780996,0.3684646,1.599361,12.459,0.04348734,0.1700619,0.5418088,6064.6,0.01979917,0.02738118,0.02917907,0.0283186,0.03140214,0.03034295,0.04121267,0.03586667,0.05929919,0.05943105,0.03952375,0.03482233,0.04344848,0.05959711,0.07414651,0.05836483,0.04929452,0.04697492,0.0392735,0.05046237,0.04669665,0.03458189,0.03062272,0.0299577,0.1182646,350.3419,35.84033,-2.960089,-55181.32,13523.95,9023.718,0.912795,-43.58501,69979.84,6629.375,-2.082329,-75161.02
0.14475,4.48,2.226358,1.576205,9.974083,12.689,0.1120952,0.7255105,1.422376,5944.6,0.02033059,0.02267525,0.02700985,0.03117227,0.03860355,0.03792041,0.05737689,0.0446051,0.05538542,0.05537963,0.03553123,0.03078303,0.04362949,0.05767925,0.07011419,0.0561056,0.04814307,0.04584997,0.03630848,0.04853727,0.04511197,0.03331475,0.02976283,0.02866991,0.1478496,306.5604,41.4714,0.04572626,-18182.74,13038.79,9111.509,0.9306549,-37.26889,61094.67,8203.97,0.3415408,-18786.31
0.1394375,3.999,3.513561,2.126985,14.05073,12.999,0.2174657,1.038242,2.826836,6099.8,0.02256956,0.02871706,0.03174052,0.04283066,0.05387659,0.0512241,0.0698549,0.05419282,0.05023787,0.04069024,0.03348193,0.03125397,0.03917485,0.04976855,0.04707825,0.03949373,0.04161706,0.04485044,0.03778798,0.05306931,0.04619205,0.03169026,0.0302642,0.02834308,0.1513327,294.3963,62.47731,0.166127,-3081.784,12819.15,9876.782,0.744849,-27.49788,58809.33,12603.93,0.2025563,-2975.766
0.1307,3.999,3.86452,3.111626,15.45421,9.999,0.4386535,0.9499839,4.386096,4991.0,0.0171499,0.02935949,0.04305423,0.04785581,0.07002343,0.06554821,0.05159861,0.06247044,0.05343761,0.03555331,0.03589417,0.03651499,0.029828,0.03154269,0.04745087,0.04789662,0.04632845,0.04734175,0.04006091,0.04369237,0.03848224,0.02712473,0.02617953,0.02561163,0.107916,284.9905,45.97653,0.1421471,-9056.841,11251.71,9338.574,0.9953121,-21.06113,56767.97,9198.701,0.2149314,-8931.763
0.1354,5.076,2.607818,1.40772,13.23729,9.999,0.2821919,0.8767486,2.821637,5795.6,0.02064797,0.03146648,0.03904167,0.05330881,0.04820522,0.06675526,0.0614881,0.04851482,0.03878842,0.03434195,0.0327753,0.02879208,0.03799995,0.04399009,0.05628277,0.04543661,0.05044861,0.04308782,0.04201869,0.05207965,0.03877246,0.02946834,0.02878555,0.02750339,0.07800978,253.0781,40.83289,1.450256,-9046.362,12298.94,9511.934,0.846961,-26.79546,50316.82,8213.989,1.5158,-8671.608
0.1227125,3.999,0.2610766,0.2115418,1.044046,13.842,0.0001323627,0.06346975,0.001832164,6087.6,0.01820885,0.03375527,0.04908104,0.03552721,0.05260646,0.04783503,0.05606092,0.0566309,0.03725409,0.03600182,0.03294475,0.03587734,0.04676841,0.04486801,0.03695306,0.04674844,0.05696221,0.05569366,0.04348421,0.04473304,0.04435774,0.03063573,0.02851249,0.02849933,0.03049476,321.6772,72.56362,-0.4203698,-2428.829,13089.81,9466.356,0.7713979,-33.43663,65242.47,14441.87,-0.496567,-2622.917
0.1191625,6.169,0.2823693,0.1719913,1.741936,10.314,0.1472812,0.2417227,1.519058,4811.4,0.01663653,0.03535681,0.04777103,0.06699462,0.07658043,0.0693046,0.04655325,0.04121494,0.04462431,0.05888626,0.04155042,0.04560368,0.03984165,0.03533425,0.03274791,0.03538146,0.03551916,0.03709602,0.03874186,0.04095032,0.03630662,0.02793299,0.02532199,0.02374892,0.04856095,326.6199,37.63842,-1.200435,-34369.15,10470.06,9569.282,1.09226,-15.49008,65016.81,7527.239,-1.125708,-33842.89
0.1268625,5.775,0.7796837,0.3916335,4.502674,10.105,0.5980231,0.8504794,6.043024,4735.4,0.01524084,0.0303466,0.04387055,0.06435817,0.07610398,0.07163139,0.05215123,0.03966752,0.04073788,0.05299334,0.03870802,0.04606269,0.0411517,0.04033696,0.03472768,0.03956019,0.03896857,0.04057312,0.03804641,0.04344562,0.03665068,0.02482435,0.02551544,0.02432706,0.05749243,288.699,56.06416,0.4926145,-4363.243,10596.5,9424.101,1.083424,-16.80634,57564.76,11136.97,0.6197391,-4443.865
0.1522625,3.999,0.9263711,0.6446588,3.704558,10.721,0.3004604,0.4477255,3.221236,6669.4,0.02043903,0.02969297,0.03140886,0.03740128,0.0431183,0.06380656,0.0579046,0.03929689,0.03357872,0.03371392,0.03162087,0.03409183,0.04318736,0.0495997,0.05500146,0.05411334,0.05198448,0.04731084,0.04752993,0.04761683,0.04989594,0.03408866,0.03227669,0.03132094,0.05281719,306.669,55.4579,-0.6081027,-5774.966,13928.38,9582.44,0.6799737,-39.73384,61246.77,10900.89,-0.4893599,-6169.223
0.156275,4.159,1.514197,1.040742,6.297544,11.272,0.7088143,0.924875,7.989755,6891.6,0.02307512,0.02486597,0.02287783,0.02430247,0.02518657,0.02759224,0.02904282,0.05038463,0.04350451,0.03614089,0.03793798,0.03684105,0.04920309,0.05010389,0.06050839,0.06339251,0.05901352,0.05465893,0.05877422,0.05517219,0.05762985,0.0389206,0.03622768,0.03464306,0.05025334,270.0293,49.66143,0.6037407,-5401.948,15645.61,8974.198,0.618663,-73.85593,53800.02,9977.262,0.6786585,-5247.179
0.14105,4.023,0.9082145,0.3162985,3.653747,9.999,0.2787612,0.5500087,2.787334,6574.8,0.02014693,0.0259548,0.022928,0.02481895,0.0262766,0.02381987,0.02858036,0.06410738,0.05550508,0.04140287,0.04555264,0.03997523,0.06066235,0.03717741,0.05536418,0.05526302,0.05764972,0.04909541,0.05522713,0.05074897,0.05594675,0.03761604,0.03393287,0.03224743,0.03589657,261.1215,63.57529,0.6344172,-1802.67,14706.61,9167.684,0.6985976,-55.34235,52164.36,12747.02,0.6765956,-1784.137
